item	frequency	REF	PRED	MOD	dispersion	dispersionREF	dispersionPRED	dispersionMOD	dispersionNorm	dispersionREFNorm	dispersionPREDNorm	dispersionMODNorm	gloss
naʔaː-ataḥ	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	hear-trying.to.catch
naʔaː-ckʷi·	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	hear-done
naʔaːt	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	understand
naʔi·qsu	5	5	0	0	0.7442027253167585	0.7442027253167585	1	1	0.7498494520052995	0.7498494520052995	1	1	
naʔiːq	1	1	0	0	0.9158498685154195	0.9158498685154195	1	1	0.9227989883174755	0.9227989883174755	1	1	
naʔu·-qs	2	0	2	0	0.8362419316280182	1	0.8362419316280182	1	0.8425870167409371	1	0.8425870167409371	1	accompanying-in.a.vessel
naʔuːk	2	0	2	0	0.8833373177145589	1	0.8833373177145589	1	0.890039744670601	1	0.890039744670601	1	
naːty̓aqak	2	2	0	0	0.9536218025340665	0.9536218025340665	1	1	0.9608575213778153	0.9608575213778153	1	1	babies
naːw̓aḥi	4	0	4	0	0.9588811857518528	1	0.9588811857518528	1	0.9661568107912804	1	0.9661568107912804	1	
naːḥtač	2	2	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	mallard
naːḥt̓ač	1	1	0	0	0.9203920631125987	0.9203920631125987	1	1	0.9273756473563773	0.9273756473563773	1	1	
ni	2	0	2	0	0.8626583791537175	1	0.8626583791537175	1	0.8692039022040227	1	0.8692039022040227	1	move.down
ni-cwi·	2	0	2	0	0.9819507530480517	1	0.9819507530480517	1	0.9894014211730701	1	0.9894014211730701	1	dip-go.through
ni-ʔatu	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	move.down-sink
ni-ʼatu	2	0	2	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	move.down-sink
nism̓a	11	8	3	0	0.5118227457457675	0.5792493425770978	0.6752330863016974	1	0.515706261701685	0.5836444658557148	0.6803564976514513	1	
nisw	1	0	1	0	0.9751374611522831	1	0.9751374611522831	1	0.9825364326147176	1	0.9825364326147176	1	satisfied
nixtin	2	1	1	0	0.9782452785082476	0.9782452785082476	0.9782452785082476	1	0.9856678309044923	0.9856678309044923	0.9856678309044923	1	salmon.eggs
niːtiːnaʔatḥ	3	3	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	
niːw̓a	8	8	0	0	0.7047573511833612	0.7047573511833612	1	1	0.7101047814043118	0.7101047814043118	1	1	
niːyaː	3	3	0	0	0.7726512072675115	0.7726512072675115	1	1	0.7785137901963147	0.7785137901963147	1	1	
niːḥ	2	0	2	0	0.8770021515658619	1	0.8770021515658619	1	0.883656509695291	1	0.883656509695291	1	we
nu	3	0	3	0	0.8244083193879991	1	0.8244083193879991	1	0.8306636155606408	1	0.8306636155606408	1	sing
numa-ckʷi·q-aɬ	1	0	1	0	0.9769304327038011	1	0.9769304327038011	1	0.9843430085511261	1	0.9843430085511261	1	menstruating-remains.of-attached.on
numap̓at̓u	2	0	2	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	
numaːk	5	0	5	0	0.8571599330623954	1	0.8571599330623954	1	0.8636637359990365	1	0.8636637359990365	1	
numaːk-ckʷi·	1	0	1	0	0.9660530719579249	1	0.9660530719579249	1	0.9733831145369144	1	0.9733831145369144	1	forbidden-having.happened
nunuːk	15	4	11	0	0.8340027093792335	0.9440592875926369	0.8097602851368093	1	0.8403308041270224	0.9512224497169699	0.8159044376074367	1	
nunuːk-či·p-ʼi·s	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	singing-for-IMP.2SG>1SG
nup̓uː	1	0	0	0	0.887042792254363	1	1	1	0.8937733349391788	1	1	1	
nuč	5	3	0	0	0.801458283528568	0.801458283528568	1	1	0.8075394435746116	0.8075394435746116	1	1	mountain
nuč-a·n̓uɬ	1	1	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	mountain-all.along
nuča·ɬʔatḥ	1	1	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	
nučaːɬʔatḥ	2	2	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	
nučiː	4	4	0	0	0.977049964140569	0.977049964140569	1	1	0.9844634469468867	0.9844634469468867	1	1	mountain
nučḥ	2	0	2	0	0.9674874491991394	1	0.9674874491991394	1	0.9748283752860413	1	0.9748283752860413	1	proud
nuːk	9	8	1	0	0.7675644805695009	0.7861881424814727	0.9674874491991394	1	0.7733884673545037	0.7921534385161991	0.9748283752860413	1	song
nuːk-na·k	1	0	1	0	0.9765718383934975	1	0.9765718383934975	1	0.9839816933638444	1	0.9839816933638444	1	song-having
nuːsčiː	2	2	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	
nuːtiːc	1	1	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	
nuːtx	2	0	2	0	0.7548410231890988	1	0.7548410231890988	1	0.76056846922799	1	0.76056846922799	1	circle.about
nuːčyuː	8	6	2	0	0.6752330863016974	0.6752330863016975	0.867798230934736	1	0.6803564976514513	0.6803564976514515	0.8743827532217272	1	
n̓ama-cp̓i·-a·čišt	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	only-on.top-on.the.sea
n̓amiɬ	4	0	4	0	0.9464499163279942	1	0.9464499163279942	1	0.9536312176321812	1	0.9536312176321812	1	try
n̓an̓aːn̓ič	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	look
n̓a·n̓ič	4	0	4	0	0.9789624671288549	1	0.9789624671288549	1	0.9863904612790558	1	0.9863904612790558	1	look?
n̓ač	4	0	4	0	0.7483863256036338	1	0.7483863256036338	1	0.7540647958569193	1	0.7540647958569193	1	see
n̓ač-i·s	1	0	1	0	0.9765718383934975	1	0.9765718383934975	1	0.9839816933638444	1	0.9839816933638444	1	look-following?
n̓ač-maɬ-api	1	0	1	0	0.9782452785082476	1	0.9782452785082476	1	0.9856678309044923	1	0.9856678309044923	1	look-move.about-constantly
n̓ač-misa	1	0	1	0	0.9819507530480517	1	0.9819507530480517	1	0.9894014211730701	1	0.9894014211730701	1	look-on.top
n̓ač-nmisa	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	look-on.top
n̓ač-n̓i-ʽsa(ƛ)	1	0	1	0	0.9765718383934975	1	0.9765718383934975	1	0.9839816933638444	1	0.9839816933638444	1	look-down.the.slope?-on.the.beach
n̓ač-p	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	see-go.across
n̓ač-p̓ič	2	0	2	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	see-at.the.base.of.a.pole
n̓ač-ʼaɬuk	1	0	1	0	0.9894812335644274	1	0.9894812335644274	1	0.9969890401059858	1	0.9969890401059858	1	see-looking.after
n̓ač-ʼu·(ƛ)	1	0	1	0	0.9894812335644274	1	0.9894812335644274	1	0.9969890401059858	1	0.9969890401059858	1	see-on.the.rocks
n̓ač-ḥta·kʷ	2	0	2	0	0.977049964140569	1	0.977049964140569	1	0.9844634469468867	1	0.9844634469468867	1	look-out.to.sea
n̓ačiqs	1	1	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	
n̓aš	7	0	7	0	0.8762849629452546	1	0.8762849629452546	1	0.8829338793207274	1	0.8829338793207274	1	go.to.see
n̓aːcsa	34	0	34	0	0.3877248245700385	1	0.3877248245700385	1	0.3906667327897076	1	0.3906667327897076	1	see
n̓aːcsiː	14	0	14	0	0.5293364297667429	1	0.5293364297667429	1	0.5333528328831231	1	0.5333528328831231	1	spotted
n̓aːs	7	7	0	0	0.5111164236194119	0.5111164236194119	1	1	0.5149945802721908	0.5149945802721908	1	1	
n̓aːčuk	2	0	2	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	looking.for
n̓iƛaːk	1	0	1	0	0.9896007650011953	1	0.9896007650011953	1	0.9971094785017464	1	0.9971094785017464	1	
n̓iƛkʷaq	3	0	3	0	0.9331819268467607	1	0.9331819268467607	1	0.9402625557027581	1	0.9402625557027581	1	excited
n̓iƛy̓ak	1	1	0	0	0.9924695194836242	0.9924695194836242	1	1	1	1	1	1	
n̓up	19	4	6	2	0.5408860425028625	0.6343533349270859	0.6459478842935693	0.8820224719101124	0.5449900796795072	0.639166566301337	0.6508490906901121	0.8887149223172348	one
n̓up-c̓iq	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	one-long.object
n̓up-c̓iq-iːyas	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	one-long.object-on.the.shoulder?
n̓up-p̓it	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	one-times
n̓up-či·ɬ	2	0	2	0	0.8572794644991634	1	0.8572794644991634	1	0.8637841743947972	1	0.8637841743947972	1	one-for.days
n̓upu	2	1	1	0	0.80695672961989	0.9158498685154195	0.8911068611044705	1	0.8130796097795977	0.9227989883174755	0.897868240395038	1	six
n̓usx̣	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	get.scattered
n̓uwiʔi·qsu	1	1	0	0	0.9203920631125987	0.9203920631125987	1	1	0.9273756473563773	0.9273756473563773	1	1	father
n̓uw̓i·q	4	0	0	0	0.9203920631125987	1	1	1	0.9273756473563773	1	1	1	
n̓uw̓i·qsu	11	7	4	0	0.8024145350227111	0.8865646665072915	0.8362419316280182	1	0.8085029507406963	0.8932915813561364	0.8425870167409371	1	
n̓uw̓iːqsu	3	2	1	0	0.6445135070523548	0.7534066459478844	0.8911068611044705	1	0.6494038299409852	0.7591232084788632	0.897868240395038	1	
n̓ušiƛ	1	1	0	0	0.9924695194836242	0.9924695194836242	1	1	1	1	1	1	
n̓ušiƛ-na·k	1	0	1	0	0.9924695194836242	1	0.9924695194836242	1	1	1	1	1	potlatch-having
n̓ušiƛ-w̓it̓as	2	0	2	0	0.9924695194836242	1	0.9924695194836242	1	1	1	1	1	distribute-about.to
n̓uːčyu	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	
n̓uḥ	1	0	1	0	0.9884054506335167	1	0.9884054506335167	1	0.9959050945441408	1	0.9959050945441408	1	put.away
n̓uḥ-yaq	1	0	1	0	0.9884054506335167	1	0.9884054506335167	1	0.9959050945441408	1	0.9959050945441408	1	put.away-done
paskit	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	basket
pawaɬ	5	0	5	0	0.7633277551996176	1	0.7633277551996176	1	0.7691195953269904	1	0.7691195953269904	1	lost
paƛ	4	1	3	0	0.8545302414535023	0.887042792254363	0.9674874491991394	1	0.8610140912923041	0.8937733349391788	0.9748283752860413	1	flaming
paƛk	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	flare.up
paːskit-iːɬ	1	0	1	0	0.9896007650011953	1	0.9896007650011953	1	0.9971094785017464	1	0.9971094785017464	1	basket-make
pi-ʽiɬ	2	2	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	in.the.middle-in.the.house
picksy̓iq	1	0	0	0	0.9566100884532632	1	1	1	0.9638684812718296	1	1	1	corpse
pic̓up	1	1	0	0	0.9896007650011953	0.9896007650011953	1	1	0.9971094785017464	0.9971094785017464	1	1	
pikaʔuːq-iːɬ	1	0	1	0	0.9896007650011953	1	0.9896007650011953	1	0.9971094785017464	1	0.9971094785017464	1	basket-make
pis	1	0	1	0	0.9894812335644274	1	0.9894812335644274	1	0.9969890401059858	1	0.9969890401059858	1	move
pisat	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	move.about
piskit	1	1	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	
piskit-ckʷi·-matak	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	biscuit-done-probably
pitiš	6	1	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	
pi·	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	
piːcksy̓i	2	2	0	0	0.9884054506335167	0.9884054506335167	1	1	0.9959050945441408	0.9959050945441408	1	1	
piːpaː	1	1	0	0	0.9896007650011953	0.9896007650011953	1	1	0.9971094785017464	0.9971094785017464	1	1	
piḥ	9	0	9	0	0.7340956782744973	1	0.7340956782744973	1	0.7396657165415446	1	0.7396657165415446	1	observe
piḥ-i·s	1	0	1	0	0.9782452785082476	1	0.9782452785082476	1	0.9856678309044923	1	0.9856678309044923	1	observe-following?
pu	2	0	2	0	0.8422185034664117	1	0.8422185034664117	1	0.8486089365289655	1	0.8486089365289655	1	running.as.a.group
pu-n̓i-ʽsaƛ	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	running.in.a.group-down.the.slope-on.the.beach
putq-w̓isa·	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	air.come.out-come.to.the.surface
putqʷaː	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	blow?
putqʷaː-ʼakƛi	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	blow?-at.the.rear
pux-w̓isa·	1	1	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	float?-come.to.the.surface
puxʷ	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	float?
puʕaɬʔatu	1	0	1	0	0.9782452785082476	1	0.9782452785082476	1	0.9856678309044923	1	0.9856678309044923	1	get.sleepy
puː	1	1	0	0	0.9769304327038011	0.9769304327038011	1	1	0.9843430085511261	0.9843430085511261	1	1	
puːkʷ-aɬ	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	thin-fabric
puːmaɬ-it	1	0	1	0	0.9894812335644274	1	0.9894812335644274	1	0.9969890401059858	1	0.9969890401059858	1	itching-on.the.body
puːɬ	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	pool
p̓a	1	0	1	0	0.9924695194836242	1	0.9924695194836242	1	1	1	1	1	give
p̓ap̓iː	1	1	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	
p̓atqʷ	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	load
p̓atqʷ-sac	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	goods-receptacle
p̓aʕim	3	3	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	
p̓aːčiːna	3	3	0	0	0.80695672961989	0.80695672961989	1	1	0.8130796097795977	0.8130796097795977	1	1	
p̓inw̓aɬ	2	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	
p̓iš	2	0	2	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	bad
p̓išaq	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	bad
p̓iḥ	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	observe
p̓us	2	0	2	0	0.7548410231890988	1	0.7548410231890988	1	0.76056846922799	1	0.76056846922799	1	tired
p̓uːʔi	2	2	0	0	0.9203920631125987	0.9203920631125987	1	1	0.9273756473563773	0.9273756473563773	1	1	
q-ʼaḥs	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	??-in.a.vessel
qac	4	4	0	0	0.7589050920392063	0.7589050920392063	1	1	0.7646633746838493	0.7646633746838493	1	1	left
qac-a·s	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	left-limb
qac-u·t	2	1	1	0	0.867798230934736	0.867798230934736	0.867798230934736	1	0.8743827532217272	0.8743827532217272	0.8743827532217272	1	left-side.of.body
qacc̓a	11	2	5	1	0.5795970703931499	0.8562036815682526	0.8911068611044705	0.9158498685154195	0.5839948320979275	0.862700228832952	0.897868240395038	0.9227989883174755	
qacc̓a-ista	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	three-people.on.board
qacc̓a-i·q	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	three-scores
qacqas	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	disappear
qatqʷ	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	get.amputated
qawiqa·ɬ	1	1	0	0	0.9203920631125987	0.9203920631125987	1	1	0.9273756473563773	0.9273756473563773	1	1	
qawiqaːɬ	31	29	2	0	0.9203920631125987	0.9203920631125987	0.9203920631125987	1	0.9273756473563773	0.9273756473563773	0.9273756473563773	1	Qawiqaalth
qay̓apt̓a	3	3	0	0	0.8352856801338752	0.8352856801338752	1	1	0.8416235095748524	0.8416235095748524	1	1	leg
qay̓a·xʷ	2	1	1	0	0.8911068611044705	0.8911068611044705	0.8911068611044705	1	0.897868240395038	0.897868240395038	0.897868240395038	1	adzing
qay̓a·xʷas	2	2	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	
qay̓u·xʷ	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	adzing
qač	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	extend.the.elbow
qač-l	2	0	2	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	extend.the.elbow-??
qačaː	1	0	0	0	0.867798230934736	1	1	1	0.8743827532217272	1	1	1	
qaɬ-ca	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	branching.off-go.to
qaɬaːtik	5	4	0	0	0.6706908917045185	0.6706908917045183	1	1	0.6757798386125499	0.6757798386125498	1	1	
qaːc	1	0	1	0	0.9896007650011953	1	0.9896007650011953	1	0.9971094785017464	1	0.9971094785017464	1	give.gifts
qaːn̓im	4	1	1	0	0.801458283528568	0.8856084150131484	0.9158498685154195	1	0.8075394435746116	0.8923280741900517	0.9227989883174755	1	private.part
qaːy̓uːk̓ʷatḥ	5	5	0	0	0.7597418120965815	0.7597418120965815	1	1	0.7655064434541734	0.7655064434541734	1	1	
qaːḥiːta	1	1	0	0	0.9203920631125987	0.9203920631125987	1	1	0.9273756473563773	0.9273756473563773	1	1	spearhead
qaḥ	33	2	31	0	0.4919261947710429	0.833851302892661	0.5183191566478758	1	0.4956587432800849	0.8401782488257259	0.5222519648941502	1	dead
qaḥ-kʷa	3	0	3	0	0.977049964140569	1	0.977049964140569	1	0.9844634469468867	1	0.9844634469468867	1	dead-completely
qaḥʔeːy	1	0	0	0	0.867798230934736	1	1	1	0.8743827532217272	1	1	1	
qewː	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	thus
qi-ʔiː	2	0	2	0	0.7534066459478844	1	0.7534066459478844	1	0.7591232084788632	1	0.7591232084788632	1	shift.position-reach
qi-ḥta	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	shift.position-apart
qim-aɬ-it-wa·	1	0	1	0	0.9894812335644274	1	0.9894812335644274	1	0.9969890401059858	1	0.9969890401059858	1	??-attached.on-on.the.body-say
qinu	1	0	1	0	0.977049964140569	1	0.977049964140569	1	0.9844634469468867	1	0.9844634469468867	1	on.top
qiɬcmaʕatḥ	3	3	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	
qiɬsmaq	2	2	0	0	0.9158498685154195	0.9158498685154195	1	1	0.9227989883174755	0.9227989883174755	1	1	Kelsomat
qiɬsmaq-ʼatḥ	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	Kelsomat-man.of
qiː	42	1	41	0	0.2807224252359322	0.9203920631125987	0.27317306402803443	1	0.2828524400245464	0.9273756473563773	0.2752457971406162	1	
qiː-(y)u·k̓ʷaɬ	2	0	2	0	0.7836480994501555	1	0.7836480994501555	1	0.7895941226062869	1	0.7895941226062869	1	for.a.long.time-absent
qiː-ckʷi·	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	for.a.long.time-done
qiː-p̓it-ʕaƛ	1	0	1	0	0.9819507530480517	1	0.9819507530480517	1	0.9894014211730701	1	0.9894014211730701	1	for.long-times-make.sound
qiː-sasa	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	for.a.long.time-just
qiː-sasaƛ	1	0	1	0	0.9896007650011953	1	0.9896007650011953	1	0.9971094785017464	1	0.9971094785017464	1	for.a.long.time-precisely
qiː-t̓an̓a	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	for.a.long.time-slightly
qiː-či·ɬ	1	1	0	0	0.9769304327038011	0.9769304327038011	1	1	0.9843430085511261	0.9843430085511261	1	1	for.long-for.days
qiːy	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	for.long
qiːy-api	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	for.long-standing.up
qs	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	in.a.vessel
qu	3	0	2	0	0.88046856323213	1	0.9053311020798469	1	0.8871492231723472	1	0.9122004094905455	1	
qu-(k)čamaɬčiq	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	he-do.together
qu-(kʷ)iːɬ	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	it-make
qu-m̓a·	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	it-as.far.as
qu-qs	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	it-in.a.vessel
qukuːk	1	1	0	0	0.9203920631125987	0.9203920631125987	1	1	0.9273756473563773	0.9273756473563773	1	1	sea.lion
qum̓aː	8	5	3	0	0.4807554386803729	0.5649055701649536	0.7040401625627541	1	0.48440322774900635	0.5691918583644467	0.7093821510297484	1	amount
qum̓aː-aqƛ̓-ʼas	1	1	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	how.many-inside-in.the.village
qum̓aː-c̓aq	1	1	0	0	0.9158498685154195	0.9158498685154195	1	1	0.9227989883174755	0.9227989883174755	1	1	how.many-??
qum̓aː-kʷi	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	amount-??
qum̓aː-na·k	1	1	0	0	0.9158498685154195	0.9158498685154195	1	1	0.9227989883174755	0.9227989883174755	1	1	how.much-having
qum̓aː-uːs	1	1	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	amount-at.home
